t,phase,ref,pos,vel,e,u
4.088987,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.099336,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.109490,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.119879,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.130065,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.140389,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.150618,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.160929,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.171111,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.181418,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.191659,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.201955,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.212143,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.222443,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.232608,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.242894,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.253063,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.263379,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.273584,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.283890,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.294107,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.304422,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.314670,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.324970,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.335148,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.345470,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.355596,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.365890,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.376090,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.386418,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.396600,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.406886,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.417061,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.427348,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.437521,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.447785,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.457931,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.468291,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.478441,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.488789,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.499030,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.509344,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.519493,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.529860,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.540044,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.550741,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.560985,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.571550,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.581733,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.592119,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.602303,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.612860,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.623071,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.633468,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.643632,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.653949,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.664123,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.674432,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.684596,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.694870,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.705054,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.715367,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.725613,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.735906,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.746149,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.756457,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.766673,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.776955,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.787145,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.797441,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.807600,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.817975,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.828222,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.838543,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.848697,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.859018,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.869254,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.879652,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.889802,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.900090,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.910268,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.920577,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.930729,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.941050,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.951266,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.961664,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.971815,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.982127,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
4.992307,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.002719,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.012968,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.023310,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.033487,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.043866,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.054317,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.064883,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.075143,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.085657,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.095823,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.106205,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.116381,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.126820,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.136994,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.147378,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.157560,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.167923,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.178084,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.188438,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.198627,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.208943,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.219170,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.229561,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.239716,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.250061,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.260255,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.270627,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.280860,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.291191,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.301426,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.311802,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.321977,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.332298,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.342554,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.352844,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.363088,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.373401,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.383591,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.393881,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.404056,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.414439,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.424682,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.434983,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.445166,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.455569,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.465746,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.476238,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.486440,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.496876,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.507120,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.517457,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.527701,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.538060,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.548212,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.558927,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.569209,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.579719,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.589914,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.600339,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.610519,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.620985,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.631155,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.641572,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.651827,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.662179,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.672349,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.682729,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.692914,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.703206,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.713464,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.723834,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.734010,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.744348,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.754572,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.764861,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.775028,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.785383,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.795613,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.805943,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.816125,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.826487,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.836717,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.847022,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.857194,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.867515,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.877689,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.887982,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.898194,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.908515,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.918757,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.929046,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.939218,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.949520,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.959677,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.969968,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.980144,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
5.990430,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.000684,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.010990,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.021165,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.031525,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.041680,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.051964,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.062391,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.072824,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.083038,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.093546,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.103783,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.114209,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.124400,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.134804,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.144983,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.155345,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.165537,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.175836,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.186065,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.196426,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.206674,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.216981,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.227232,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.237563,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.247709,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.257995,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.268230,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.278568,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.288721,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.299044,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.309223,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.319617,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.329840,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.340168,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.350354,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.360685,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.370843,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.381226,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.391375,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.401706,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.411884,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.422319,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.432614,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.442965,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.453199,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.463512,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.473693,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.484064,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.494282,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.504690,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.514928,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.525288,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.535456,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.545757,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.555991,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.566606,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.576798,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.587357,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.597545,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.607977,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.618220,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.628627,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.638797,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.649233,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.659408,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.669815,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.680063,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.690412,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.700658,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.711016,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.721269,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.731642,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.741865,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.752178,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.762389,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.772756,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.782940,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.793257,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.803504,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.813894,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.824066,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.834446,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.844587,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.854909,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.865140,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.875450,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.885668,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.895957,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.906107,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.916491,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.926658,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.936964,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.947138,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.957429,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.967691,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.978070,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.988244,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
6.998558,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.008714,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.019093,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.029274,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.039635,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.049862,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.060253,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.070715,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.081289,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.091558,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.102047,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.112263,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.122699,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.132884,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.143305,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.153511,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.163878,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.174089,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.184450,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.194689,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.205017,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.215291,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.225739,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.235936,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.246300,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.256442,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.266984,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.277236,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.287774,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.298030,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.308523,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.318733,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.329235,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.339508,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.349945,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.360205,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.370716,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.381002,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.391485,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.401673,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.412135,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.422415,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.432930,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.443158,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.453641,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.463839,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.474514,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.484834,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.495437,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.505699,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.516222,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.526459,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.536944,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.547175,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.557776,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.567986,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.578864,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.589079,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.599612,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.609844,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.620298,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.630522,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.641138,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.651379,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.661873,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.672064,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.682463,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.692592,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.702915,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.713078,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.723399,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.733560,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.743942,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.754140,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.764462,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.774604,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.784906,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.795092,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.805415,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.815583,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.826230,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.836562,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.847211,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.857518,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.868117,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.878380,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.888824,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.898991,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.909360,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.919594,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.929947,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.940175,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.950478,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.960624,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.970978,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.981157,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
7.991482,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.001661,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.011960,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.022117,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.032499,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.042676,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.053052,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.063252,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.073675,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.084129,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.094490,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.104637,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.115132,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.125342,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.135810,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.146014,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.156391,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.166570,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.176977,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.187147,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.197472,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.207609,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.217921,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.228095,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.238410,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.248632,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.258925,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.269099,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.279439,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.289616,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.299998,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.310179,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
